Source System Name,Source System Acronym,Table Name,Table Description,ColumnNames,ColumnAcronyms,DataTypes,Nullability,ColumnDescription
Corporate Social Responsibility Tracker,CSRT,CorporatePhilanthropyContributions,Records of philanthropic contributions and their allocation.,Contact Person,CP,TEXT,NULLABLE,Person to contact for more information about the contribution
Corporate Social Responsibility Tracker,CSRT,CorporatePhilanthropyContributions,Records of philanthropic contributions and their allocation.,Contact Email,CE,TEXT,NULLABLE,Email address to contact for more information about the contribution
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Report_ID,RID,TEXT,NOT NULLABLE,Unique identifier for each assessment report
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Assessment_Date,AD,DATETIME,NOT NULLABLE,Date of the assessment
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Supplier_ID,SID,TEXT,NOT NULLABLE,Unique identifier for each supply chain partner
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Supplier_Name,SN,TEXT,NOT NULLABLE,Name of the supply chain partner
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Location,LOC,TEXT,NOT NULLABLE,Address or location of the supply chain partner
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Assessed_By,AB,TEXT,NOT NULLABLE,Name of the person or organization who conducted the assessment
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Assessment_Status,AS,TEXT,NOT NULLABLE,Status of the assessment (e.g.
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Ethical_Criteria,EC,TEXT,NOT NULLABLE,Type of ethical criteria used for the assessment
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Labor_Standards,LS,TEXT,NOT NULLABLE,Assessment results for labor standards (e.g.
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Human_Rights,HR,TEXT,NOT NULLABLE,Assessment results for human rights standards (e.g.
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Environmental_Impact,EI,TEXT,NOT NULLABLE,Assessment results for environmental impact (e.g.
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Ethical_Sourcing,ES,TEXT,NOT NULLABLE,Assessment results for ethical sourcing practices (e.g.
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Child_Labor,CL,TEXT,NOT NULLABLE,Assessment results for child labor standards (e.g.
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Forced_Labor,FL,TEXT,NOT NULLABLE,Assessment results for forced labor standards (e.g.
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Working_Conditions,WC,TEXT,NOT NULLABLE,Assessment results for working conditions (e.g.
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Supplier_Performance,SP,NUMBER,NOT NULLABLE,Performance rating of the supply chain partner (e.g.
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Assessment_Comments,AC,TEXT,NULLABLE,Additional comments or notes on the assessment
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Assessment_Documentation,AD,TEXT,NULLABLE,Path or link to the assessment documentation
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Created_Date,CD,DATETIME,NOT NULLABLE,Date and time when the assessment report was created
Corporate Social Responsibility Tracker,CSRT,EthicalSupplyChainAssessments,Assessment reports on the ethical standards of supply chain partners.,Last_Updated_Date,LUD,DATETIME,NULLABLE,Date and time when the assessment report was last updated
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Source System Name,SSN,TEXT,NOT NULLABLE,Name of the source system
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Source System Acronym,SSA,TEXT,NOT NULLABLE,Acronym of the source system
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Table Name,TN,TEXT,NOT NULLABLE,Name of the table
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Table Description,TD,TEXT,NOT NULLABLE,Description of the table
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Renewable Energy Usage Id,REUID,NUMBER,NOT NULLABLE,Unique identifier for each renewable energy usage record
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Year,YR,NUMBER,NOT NULLABLE,Year of the renewable energy usage data
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Region,REG,TEXT,NOT NULLABLE,Region where the renewable energy usage data is collected
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Facility Id,FID,NUMBER,NULLABLE,Unique identifier for each facility
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Facility Name,FN,TEXT,NULLABLE,Name of the facility
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Energy Source,ES,TEXT,NOT NULLABLE,Type of renewable energy source used
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Energy Usage,NULLABLE,NUMBER
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,CO2 Emissions,NULLABLE,NUMBER
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Cost,NULLABLE,NUMBER
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Currency,CUR,TEXT,NULLABLE,Currency in which the cost is represented
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Measurement Unit,MU,TEXT,NULLABLE,Unit of measurement for the renewable energy usage
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Creation Date,CD,DATETIME,NOT NULLABLE,Date when the renewable energy usage record was created
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Last Updated Date,LUD,DATETIME,NOT NULLABLE,Date when the renewable energy usage record was last updated
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Active Flag,AF,BOOLEAN,NOT NULLABLE,Indicates whether the renewable energy usage record is active or not
Corporate Social Responsibility Tracker,CSRT,RenewableEnergyUsageStats,Statistics on the company's use of renewable energy sources.,Approved By,AB,TEXT,NULLABLE,Name of the person who approved the renewable energy usage record.
Corporate Social Responsibility Tracker,CSRT,VolunteerProgramParticipation,Data on employee participation in corporate-sponsored volunteer programs.,Employee ID,EID,NUMBER,NOT NULLABLE,A unique identifier for each employee.
Corporate Social Responsibility Tracker,CSRT,VolunteerProgramParticipation,Data on employee participation in corporate-sponsored volunteer programs.,Employee Name,ENAME,TEXT,NOT NULLABLE,The full name of the employee.
Corporate Social Responsibility Tracker,CSRT,VolunteerProgramParticipation,Data on employee participation in corporate-sponsored volunteer programs.,Program ID,PID,NUMBER,NOT NULLABLE,A unique identifier for each volunteer program.
Corporate Social Responsibility Tracker,CSRT,VolunteerProgramParticipation,Data on employee participation in corporate-sponsored volunteer programs.,Program Name,PNAME,TEXT,NOT NULLABLE,The name of the volunteer program.
Corporate Social Responsibility Tracker,CSRT,VolunteerProgramParticipation,Data on employee participation in corporate-sponsored volunteer programs.,Program Date,PDATE,DATETIME,NOT NULLABLE,The date of the volunteer program.
Corporate Social Responsibility Tracker,CSRT,VolunteerProgramParticipation,Data on employee participation in corporate-sponsored volunteer programs.,Program Duration,PDUR,NUMBER,NOT NULLABLE,The duration of the volunteer program in hours.
Corporate Social Responsibility Tracker,CSRT,VolunteerProgramParticipation,Data on employee participation in corporate-sponsored volunteer programs.,Department ID,DID,NUMBER,NULLABLE,An identifier for the department the employee belongs to.
Corporate Social Responsibility Tracker,CSRT,VolunteerProgramParticipation,Data on employee participation in corporate-sponsored volunteer programs.,Department Name,DNAME,TEXT,NULLABLE,The name of the department the employee belongs to.
